date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2024-09-07,14.908333333333333,7.9750000000000005,225.75,11.020833333333334,3.5124999999999997,38.5,0.26708333333333334,9.708333333333334,1.5916666666666666,31.125,17.083333333333332
2024-09-08,8.075000000000001,5.070833333333334,203.45833333333334,9.683333333333334,3.2583333333333333,35.291666666666664,0.15875,2.25,1.8166666666666667,29.708333333333332,15.875
2024-09-09,6.5375000000000005,4.225,184.75,8.879166666666666,3.0041666666666664,35.0,0.15041666666666667,1.3333333333333333,1.3520833333333335,18.958333333333332,14.0
2024-09-10,6.075,3.845833333333333,171.54166666666666,7.216666666666666,2.9166666666666665,38.916666666666664,0.1875,1.5,2.316666666666667,20.083333333333332,15.458333333333334
2024-09-11,10.566666666666666,5.925,193.25,8.829166666666667,3.3249999999999997,38.791666666666664,0.16208333333333333,5.875,2.1625,20.125,15.625
2024-09-12,13.9125,8.016666666666667,241.75,13.079166666666666,4.058333333333333,35.583333333333336,0.15916666666666668,6.75,2.18125,26.291666666666668,17.208333333333332
2024-09-13,22.962500000000002,12.854166666666666,271.8333333333333,15.174999999999999,4.5,39.291666666666664,0.19958333333333333,12.75,2.189583333333333,44.0,22.875
2024-09-14,19.029166666666665,10.820833333333333,259.0833333333333,14.7125,4.504166666666666,36.708333333333336,0.19458333333333333,9.625,2.129166666666667,50.458333333333336,25.0
2024-09-15,16.900000000000002,9.700000000000001,237.08333333333334,12.370833333333332,4.254166666666666,43.791666666666664,0.21416666666666664,8.375,2.341666666666667,43.333333333333336,23.0
2024-09-16,19.4875,9.933333333333334,238.25,11.904166666666667,3.9166666666666665,42.208333333333336,0.22875,14.833333333333334,2.127083333333333,41.875,22.166666666666668
2024-09-17,16.641666666666666,9.279166666666667,246.375,13.004166666666668,4.0874999999999995,40.333333333333336,0.19583333333333333,8.958333333333334,2.375,38.833333333333336,21.458333333333332
2024-09-18,29.329166666666666,16.791666666666668,407.25,20.0,6.2124999999999995,46.083333333333336,0.17791666666666664,17.166666666666668,2.6979166666666665,45.458333333333336,26.833333333333332
2024-09-19,29.125,16.154166666666665,363.3333333333333,19.724999999999998,6.083333333333333,49.708333333333336,0.19375,17.958333333333332,2.502083333333333,63.291666666666664,37.125
2024-09-20,24.704166666666666,14.329166666666666,349.75,18.841666666666665,5.9375,50.541666666666664,0.215,12.166666666666666,2.33125,56.958333333333336,31.916666666666668
2024-09-21,17.4375,10.329166666666667,251.16666666666666,12.829166666666666,4.133333333333334,52.125,0.1975,7.208333333333333,2.1020833333333333,51.75,27.208333333333332
2024-09-22,17.837500000000002,10.908333333333333,241.29166666666666,12.262500000000001,4.341666666666667,49.708333333333336,0.25833333333333336,6.291666666666667,2.03125,40.458333333333336,22.875
2024-09-23,12.25,8.4,259.7083333333333,13.058333333333332,4.054166666666666,50.291666666666664,0.26708333333333334,1.1666666666666667,1.21875,42.625,24.0
2024-09-24,6.191666666666666,4.3500000000000005,222.20833333333334,10.5875,3.7458333333333336,45.458333333333336,0.20958333333333334,0.0,1.28125,28.75,19.0
2024-09-25,8.9125,5.841666666666666,215.875,10.2875,3.408333333333333,50.333333333333336,0.16041666666666668,0.5,2.1083333333333334,23.416666666666668,20.0
2024-09-26,10.625,7.008333333333333,242.58333333333334,13.791666666666666,4.2749999999999995,41.208333333333336,0.14666666666666667,1.0,1.7437500000000001,26.583333333333332,18.125
2024-09-27,12.625,6.995833333333334,247.66666666666666,12.541666666666666,4.195833333333334,41.166666666666664,0.13916666666666666,6.708333333333333,2.1875,32.166666666666664,18.791666666666668
2024-09-28,22.474999999999998,14.375,432.2083333333333,20.041666666666668,8.104166666666666,40.75,0.18916666666666668,4.041666666666667,1.7666666666666666,36.166666666666664,22.291666666666668
2024-09-29,18.108333333333334,12.095833333333333,316.9166666666667,17.608333333333334,6.858333333333333,55.458333333333336,0.2333333333333333,0.2916666666666667,2.40625,53.166666666666664,30.875
2024-09-30,25.166666666666668,16.175,316.8333333333333,19.366666666666667,10.554166666666667,45.333333333333336,0.21208333333333332,0.20833333333333334,2.4166666666666665,55.041666666666664,29.875
2024-10-01,32.05833333333333,20.120833333333334,394.625,23.183333333333334,14.816666666666668,52.625,0.18916666666666668,0.0,2.5104166666666665,64.95833333333333,39.791666666666664
2024-10-02,21.52916666666667,14.7125,340.6666666666667,18.483333333333334,9.216666666666667,61.583333333333336,0.18833333333333335,0.0,2.441666666666667,61.041666666666664,38.541666666666664
